episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1399, 1640.303297162056, 1, 26.503987356001744, 52, 130379,                                         130379, 59.04696273803711, 1257.0352783203125
1400, 401.40442699193954, 1, 54.63212457099871, 107, 130486,                                         130486, 61.46875762939453, 1257.6629638671875
1401, 1406.0658946223557, 1, 36.17000580400054, 71, 130557,                                         130557, 61.13526916503906, 1251.1651611328125
1402, 1451.6505278795958, 1, 45.88126546499552, 90, 130647,                                         130647, 65.29180908203125, 1257.93408203125
1403, -3334.8385721445084, 2, 31.575886570994044, 62, 130709,                                         130709, 62.43744659423828, 1254.8560791015625
1404, -3142.746814727783, 2, 21.072011013995507, 41, 130750,                                         130750, 61.976478576660156, 1256.7655029296875
1405, 2090.047005057335, 1, 18.44274142300128, 36, 130786,                                         130786, 63.45844268798828, 1259.001953125
1406, 2265.2062809467316, 1, 15.356301774998428, 30, 130816,                                         130816, 56.86688995361328, 1260.5948486328125
1407, -2631.265756763518, 4, 80.5692979710002, 158, 130974,                                         130974, 59.810943603515625, 1254.235107421875
1408, 1959.0315160751343, 1, 21.394571408993215, 42, 131016,                                         131016, 61.57149887084961, 1254.1156005859375
1409, -3719.7217531204224, 2, 15.286931480004569, 30, 131046,                                         131046, 61.070316314697266, 1253.2237548828125
1410, -3358.064338684082, 2, 20.881879624997964, 41, 131087,                                         131087, 63.105445861816406, 1248.26220703125
1411, 2004.0643612146378, 1, 21.49674209400837, 42, 131129,                                         131129, 59.56032180786133, 1254.201171875
1412, 1619.050737425685, 1, 41.26263822100009, 81, 131210,                                         131210, 59.40516662597656, 1253.1697998046875
1413, 193.41860117018223, 1, 62.23064338200493, 122, 131332,                                         131332, 62.52418899536133, 1252.4302978515625
1414, -3087.7979555130005, 2, 16.248369574997923, 32, 131364,                                         131364, 50.751216888427734, 1247.7923583984375
1415, 2171.6815380752087, 1, 17.474184120990685, 34, 131398,                                         131398, 55.367767333984375, 1244.9464111328125
1416, -3334.7499256134033, 2, 16.807283697009552, 33, 131431,                                         131431, 63.20868682861328, 1248.2557373046875
1417, -667.2411866188049, 5, 17.358007910996093, 34, 131465,                                         131465, 64.12236022949219, 1246.8353271484375
1418, 1079.6430323123932, 1, 43.39516540399927, 85, 131550,                                         131550, 58.73706817626953, 1249.7039794921875
1419, -4818.733947753906, 2, 20.871003327003564, 41, 131591,                                         131591, 66.83644104003906, 1247.962890625
1420, 2116.242550432682, 1, 16.77961853700981, 33, 131624,                                         131624, 57.95201873779297, 1254.7691650390625
1421, 2163.428695894778, 1, 22.913685464009177, 45, 131669,                                         131669, 62.02973556518555, 1247.9503173828125
1422, -3931.760371401906, 2, 48.97760141499748, 96, 131765,                                         131765, 59.19747543334961, 1247.10498046875
1423, 2317.6616320312023, 1, 17.323716443992453, 34, 131799,                                         131799, 62.850120544433594, 1243.639892578125
1424, -3719.4398880004883, 2, 15.815261701995041, 31, 131830,                                         131830, 65.86707305908203, 1243.75830078125
1425, -3265.9834856688976, 2, 16.86559458699776, 33, 131863,                                         131863, 61.16778564453125, 1243.5994873046875
1426, -2966.67750954628, 2, 22.448696424995433, 44, 131907,                                         131907, 64.36614990234375, 1241.652587890625
1427, -3494.596649736166, 2, 30.562084495002637, 60, 131967,                                         131967, 65.94529724121094, 1242.30517578125
1428, 1495.8423686623573, 1, 29.104696376991342, 57, 132024,                                         132024, 58.296913146972656, 1241.1785888671875
1429, -4737.115207672119, 2, 18.30373774698819, 36, 132060,                                         132060, 59.41777038574219, 1244.44384765625
1430, 1479.6037069084123, 1, 35.22388891399896, 69, 132129,                                         132129, 63.934303283691406, 1239.846923828125
1431, -5504.348197221756, 2, 40.23033437599952, 79, 132208,                                         132208, 58.992374420166016, 1240.43701171875
1432, 2171.910078532994, 1, 23.57500348900794, 46, 132254,                                         132254, 60.89572525024414, 1244.0509033203125
1433, -4506.445314884186, 2, 24.98911273801059, 49, 132303,                                         132303, 60.939083099365234, 1238.6561279296875
1434, -3136.2894537448883, 2, 24.93174829801137, 49, 132352,                                         132352, 58.991607666015625, 1237.7781982421875
1435, 2201.950563043356, 1, 15.261119337999844, 30, 132382,                                         132382, 60.31023025512695, 1237.8565673828125
1436, -3368.0276288986206, 2, 17.80430425099621, 35, 132417,                                         132417, 61.50309753417969, 1240.7947998046875
1437, 340.99243350327015, 1, 43.75600098099676, 86, 132503,                                         132503, 56.541744232177734, 1238.9359130859375
1438, 905.5066484473646, 1, 44.17536863600253, 87, 132590,                                         132590, 62.34951400756836, 1239.42138671875
1439, 1186.0993515439332, 1, 39.83170940099808, 78, 132668,                                         132668, 59.98079299926758, 1239.3856201171875
1440, 1727.8896276801825, 1, 31.585035670999787, 62, 132730,                                         132730, 61.45097351074219, 1239.872314453125
1441, -3753.766574025154, 2, 19.37212914499105, 38, 132768,                                         132768, 68.77610778808594, 1240.885498046875
1442, 721.1182975769043, 1, 38.26463453100587, 75, 132843,                                         132843, 60.7363166809082, 1237.3707275390625
1443, -4753.851223826408, 2, 57.04047114599962, 112, 132955,                                         132955, 61.90813446044922, 1238.3272705078125
1444, 1613.7580537945032, 1, 28.010391267001978, 55, 133010,                                         133010, 60.4560546875, 1233.7059326171875
1445, -1400.9672616422176, 5, 35.39841931099363, 69, 133079,                                         133079, 59.232601165771484, 1236.3228759765625
1446, 2226.444541445002, 1, 20.35543464300281, 40, 133119,                                         133119, 64.8291015625, 1233.8304443359375
1447, -4759.922920227051, 2, 24.053322456005844, 47, 133166,                                         133166, 61.254112243652344, 1230.77734375
1448, 1702.2556798364967, 1, 24.496929544999148, 48, 133214,                                         133214, 61.950008392333984, 1230.200927734375
1449, -3029.6554894447327, 2, 16.854123098994023, 33, 133247,                                         133247, 56.51158905029297, 1231.1436767578125
1450, 1516.0459730923176, 1, 30.583012985996902, 60, 133307,                                         133307, 67.77183532714844, 1231.803955078125
1451, -2594.5091681480408, 2, 18.357351504004328, 36, 133343,                                         133343, 51.84494400024414, 1227.0775146484375
1452, 2286.824746787548, 1, 15.302408803006983, 30, 133373,                                         133373, 58.38866424560547, 1232.111572265625
1453, -2943.5669388771057, 2, 15.315880245005246, 30, 133403,                                         133403, 63.291011810302734, 1232.5303955078125
1454, 2316.6697925925255, 1, 20.376805684005376, 40, 133443,                                         133443, 58.98345184326172, 1230.3365478515625
1455, -3873.836271047592, 2, 19.427302992000477, 38, 133481,                                         133481, 65.46331787109375, 1228.856689453125
1456, -2883.322076320648, 2, 17.8435404470074, 35, 133516,                                         133516, 56.324012756347656, 1231.4864501953125
1457, -2818.479505710304, 2, 20.442251077998662, 40, 133556,                                         133556, 59.33488082885742, 1228.321044921875
1458, -3539.025656223297, 2, 29.034199551999336, 57, 133613,                                         133613, 57.38154220581055, 1231.8314208984375
1459, -1732.3935030698776, 5, 31.580367186004878, 62, 133675,                                         133675, 56.37168884277344, 1231.9288330078125
1460, -2827.1973214149475, 2, 16.375924923006096, 32, 133707,                                         133707, 52.569828033447266, 1229.0750732421875
1461, 2169.7299458384514, 1, 17.327919734001625, 34, 133741,                                         133741, 55.993892669677734, 1229.6900634765625
1462, -3163.1263675689697, 2, 15.788430285989307, 31, 133772,                                         133772, 57.484039306640625, 1232.82080078125
1463, 2028.8740665912628, 1, 18.32892375800293, 36, 133808,                                         133808, 55.777984619140625, 1225.8897705078125
1464, 1795.57843875885, 1, 34.678375577001134, 68, 133876,                                         133876, 58.172420501708984, 1228.390625
1465, 1626.23629437387, 1, 35.1938659150037, 69, 133945,                                         133945, 54.54251480102539, 1225.295654296875
1466, -3314.1893672943115, 2, 16.360019086991088, 32, 133977,                                         133977, 63.34762954711914, 1234.0517578125
1467, 1768.3818633556366, 1, 26.53039359799004, 52, 134029,                                         134029, 61.305824279785156, 1229.8770751953125
1468, -3220.8820526003838, 2, 15.807861244000378, 31, 134060,                                         134060, 69.09211730957031, 1228.8912353515625
1469, -1884.3951461017132, 5, 33.16202838299796, 65, 134125,                                         134125, 58.076412200927734, 1228.6727294921875
1470, -3016.4735502004623, 2, 22.002554496997618, 43, 134168,                                         134168, 63.94667434692383, 1229.521240234375
1471, -4859.325775563717, 2, 42.42087316499965, 83, 134251,                                         134251, 61.471492767333984, 1224.404052734375
1472, 1954.4068837463856, 1, 15.35782766000193, 30, 134281,                                         134281, 60.81920623779297, 1227.194091796875
1473, -3572.1174173355103, 2, 25.582914776998223, 50, 134331,                                         134331, 58.01856994628906, 1226.810791015625
1474, -2588.8731649816036, 2, 15.794123720988864, 31, 134362,                                         134362, 64.14614868164062, 1220.358154296875
1475, 2143.545189023018, 1, 17.807264642993687, 35, 134397,                                         134397, 68.6621322631836, 1226.4893798828125
1476, 782.1330894231796, 1, 25.96533925800759, 51, 134448,                                         134448, 56.618614196777344, 1224.7008056640625
1477, -4758.463992357254, 2, 30.126025414007017, 59, 134507,                                         134507, 62.0501823425293, 1226.6650390625
1478, 2328.770872488618, 1, 15.370584297008463, 30, 134537,                                         134537, 67.71026611328125, 1223.4405517578125
1479, -4139.831651732326, 2, 47.90991328599921, 94, 134631,                                         134631, 57.280921936035156, 1222.7841796875
1480, 1964.2177710086107, 1, 18.89003230301023, 37, 134668,                                         134668, 61.17887496948242, 1224.797607421875
1481, 1202.9189069475979, 1, 47.341636468001525, 93, 134761,                                         134761, 58.58974838256836, 1220.31103515625
1482, 1094.5014575719833, 1, 44.532726075005485, 87, 134848,                                         134848, 59.51414489746094, 1220.2005615234375
1483, -2945.614260673523, 2, 16.32044526800746, 32, 134880,                                         134880, 62.80364990234375, 1216.3792724609375
1484, -2433.4734584204853, 2, 25.031519725002, 49, 134929,                                         134929, 61.60100555419922, 1223.3975830078125
1485, 1977.4423410892487, 1, 15.24723850900773, 30, 134959,                                         134959, 59.496559143066406, 1221.2777099609375
1486, -3510.2071574926376, 2, 25.512873309009592, 50, 135009,                                         135009, 56.975860595703125, 1221.949462890625
1487, 2263.1180530041456, 1, 19.94466332999582, 39, 135048,                                         135048, 58.091796875, 1221.6881103515625
1488, -4175.702902555466, 2, 30.588557350012707, 60, 135108,                                         135108, 66.32814025878906, 1216.181884765625
1489, -3951.748237848282, 2, 33.60485621400585, 66, 135174,                                         135174, 60.51386642456055, 1216.6588134765625
1490, -2489.859701871872, 2, 15.359856497001601, 30, 135204,                                         135204, 62.33311080932617, 1219.7474365234375
1491, -3298.2786617279053, 2, 16.816769087003195, 33, 135237,                                         135237, 54.9420166015625, 1221.71826171875
1492, -4063.610549211502, 2, 35.200155108002946, 69, 135306,                                         135306, 62.51190185546875, 1217.052001953125
1493, -2871.7385182380676, 2, 16.305883877997985, 32, 135338,                                         135338, 61.52158737182617, 1221.119873046875
1494, 2074.58149433136, 1, 20.989255531007075, 41, 135379,                                         135379, 60.59752655029297, 1221.3570556640625
1495, -3563.5855498313904, 2, 23.54588323200005, 46, 135425,                                         135425, 54.613502502441406, 1217.3475341796875
1496, -3682.9534828662872, 2, 40.834965468995506, 80, 135505,                                         135505, 60.11671829223633, 1218.009765625
1497, 1760.0309866070747, 1, 19.975091747008264, 39, 135544,                                         135544, 57.5954704284668, 1219.6962890625
1498, 1480.2731442153454, 1, 31.085700676994747, 61, 135605,                                         135605, 54.96514892578125, 1215.45458984375
1499, 1012.1236543655396, 1, 26.4875928429974, 52, 135657,                                         135657, 68.06216430664062, 1218.2630615234375
1500, -3748.5947695970535, 2, 51.492087534992606, 101, 135758,                                         135758, 60.605831146240234, 1216.869140625
1501, 1614.0829264223576, 1, 30.105756923992885, 59, 135817,                                         135817, 53.208953857421875, 1217.8555908203125
1502, -4320.926802635193, 2, 23.01620834300411, 45, 135862,                                         135862, 67.27703094482422, 1219.1427001953125
1503, -3439.1712098121643, 2, 15.316512670004158, 30, 135892,                                         135892, 62.23418426513672, 1213.2601318359375
1504, 1845.28878255561, 1, 28.028964288998395, 55, 135947,                                         135947, 56.09738540649414, 1217.36376953125
1505, -3671.811283349991, 2, 19.918915892994846, 39, 135986,                                         135986, 64.15824890136719, 1215.208984375
1506, 2217.5685870945454, 1, 17.31231422899873, 34, 136020,                                         136020, 62.58824920654297, 1216.0452880859375
1507, 2029.6351413428783, 1, 29.04027490899898, 57, 136077,                                         136077, 60.560630798339844, 1215.1494140625
1508, 1648.2220552638173, 1, 22.908970755001064, 45, 136122,                                         136122, 62.24229431152344, 1210.8507080078125
1509, 1547.1601781249046, 1, 27.609782078987337, 54, 136176,                                         136176, 54.70781707763672, 1210.0841064453125
1510, -2586.033279836178, 2, 20.434786267986055, 40, 136216,                                         136216, 65.19652557373047, 1209.6746826171875
1511, -2348.755933523178, 2, 17.306714597987593, 34, 136250,                                         136250, 55.99857711791992, 1210.69677734375
1512, -3393.1247594356537, 2, 25.54833179799607, 50, 136300,                                         136300, 58.66343688964844, 1213.3515625
1513, -3253.458615899086, 2, 21.97482367300836, 43, 136343,                                         136343, 62.374664306640625, 1214.9566650390625
1514, 2026.3664597086608, 1, 19.380431106998003, 38, 136381,                                         136381, 59.320499420166016, 1209.286865234375
1515, -3739.3395738601685, 2, 18.355896044988185, 36, 136417,                                         136417, 55.92985534667969, 1213.4635009765625
1516, -3201.9181631803513, 2, 24.43806663301075, 48, 136465,                                         136465, 57.43559265136719, 1211.03759765625
1517, 2212.170738041401, 1, 15.312316814000951, 30, 136495,                                         136495, 60.5460319519043, 1211.7960205078125
1518, -3165.5932586193085, 2, 17.815867383003933, 35, 136530,                                         136530, 57.40809631347656, 1207.218017578125
1519, -2855.417733192444, 2, 28.67471773500438, 56, 136586,                                         136586, 55.48757553100586, 1207.5911865234375
1520, 2323.106753706932, 1, 19.066423270996893, 37, 136623,                                         136623, 54.00652313232422, 1210.912841796875
1521, -3448.4110758304596, 2, 17.875386878993595, 35, 136658,                                         136658, 51.123722076416016, 1205.388916015625
1522, -2810.6225132644176, 2, 18.398540403999505, 36, 136694,                                         136694, 62.97367477416992, 1211.3753662109375
1523, 1952.2072458267212, 1, 15.362687293003546, 30, 136724,                                         136724, 66.1395263671875, 1211.2952880859375
1524, -2851.5772189050913, 2, 20.403311888992903, 40, 136764,                                         136764, 61.11756134033203, 1207.40576171875
1525, 1808.9249627441168, 1, 25.946509594010422, 51, 136815,                                         136815, 62.623138427734375, 1207.7225341796875
1526, -3549.515966773033, 2, 54.064637039991794, 106, 136921,                                         136921, 59.95863342285156, 1207.417724609375
1527, 1091.3115265220404, 1, 41.43431530799717, 81, 137002,                                         137002, 63.19661331176758, 1205.73291015625
1528, 2212.3497233092785, 1, 15.295337789997575, 30, 137032,                                         137032, 65.76416778564453, 1210.8162841796875
1529, -2466.3941719532013, 2, 16.829008720000274, 33, 137065,                                         137065, 65.09378814697266, 1199.8076171875
1530, -2828.3610132932663, 2, 16.792945866996888, 33, 137098,                                         137098, 58.10686492919922, 1200.28125
1531, 2247.3738405406475, 1, 15.313322789996164, 30, 137128,                                         137128, 62.24071502685547, 1199.93798828125
1532, 1749.5466447472572, 1, 31.523811851002392, 62, 137190,                                         137190, 57.65694046020508, 1208.19189453125
1533, -3087.216157436371, 2, 26.42832114000339, 52, 137242,                                         137242, 55.513832092285156, 1202.2666015625
1534, 256.8169482946396, 1, 52.54041224200046, 103, 137345,                                         137345, 56.9898796081543, 1205.6451416015625
1535, -4474.837443828583, 2, 21.903966958998353, 43, 137388,                                         137388, 64.47653198242188, 1202.4814453125
1536, 1775.5007319450378, 1, 18.860323865010287, 37, 137425,                                         137425, 63.49587631225586, 1208.2420654296875
1537, -2963.16086769104, 2, 15.845517277004546, 31, 137456,                                         137456, 56.11956024169922, 1201.258056640625
1538, 1924.1597155332565, 1, 18.372008614009246, 36, 137492,                                         137492, 66.8324203491211, 1201.4757080078125
1539, 1616.2217106819153, 1, 27.58436810800049, 54, 137546,                                         137546, 66.0506820678711, 1206.14404296875
1540, 926.2854954227805, 1, 45.647270629007835, 89, 137635,                                         137635, 59.484771728515625, 1201.9610595703125
1541, 315.683659106493, 1, 49.44238849499379, 97, 137732,                                         137732, 57.28935623168945, 1202.3900146484375
1542, 2273.1884116809815, 1, 24.49749665799027, 48, 137780,                                         137780, 53.28718566894531, 1198.6485595703125
1543, 1506.93554353714, 1, 19.37864593199629, 38, 137818,                                         137818, 62.503604888916016, 1198.524169921875
1544, -3132.2566776275635, 2, 15.787916155997664, 31, 137849,                                         137849, 62.36495590209961, 1206.3575439453125
1545, -3240.958730816841, 2, 24.422652695007855, 48, 137897,                                         137897, 67.42601776123047, 1200.623291015625
1546, 2003.9137046337128, 1, 21.883335566002643, 43, 137940,                                         137940, 59.3849983215332, 1200.235595703125
1547, 644.4320781230927, 1, 48.43308527399495, 95, 138035,                                         138035, 57.40904998779297, 1197.9698486328125
1548, -4611.592944145203, 2, 39.283866008991026, 77, 138112,                                         138112, 64.26902770996094, 1201.3411865234375
1549, 2042.899611318484, 1, 19.9136480820016, 39, 138151,                                         138151, 60.64219665527344, 1198.5450439453125
1550, -2954.6729221343994, 2, 20.388769051001873, 40, 138191,                                         138191, 59.180198669433594, 1193.59228515625
1551, 2126.411556184292, 1, 15.822428351006238, 31, 138222,                                         138222, 56.709251403808594, 1199.1971435546875
1552, -3717.0537095069885, 2, 17.85458317901066, 35, 138257,                                         138257, 57.543121337890625, 1194.9415283203125
1553, 1920.5230343937874, 1, 16.266937323001912, 32, 138289,                                         138289, 62.03846740722656, 1191.564453125
1554, 2188.233490601182, 1, 19.423703629989177, 38, 138327,                                         138327, 57.457794189453125, 1197.33984375
1555, -3616.8283973932266, 2, 25.44266313899425, 50, 138377,                                         138377, 59.805599212646484, 1196.0435791015625
1556, 2132.447532236576, 1, 16.322506247001, 32, 138409,                                         138409, 72.72555541992188, 1199.5135498046875
1557, 2074.0913363695145, 1, 15.342056904002675, 30, 138439,                                         138439, 55.210628509521484, 1196.9154052734375
1558, 1533.8780266009271, 1, 41.42503383199801, 81, 138520,                                         138520, 58.156333923339844, 1197.3255615234375
1559, -2049.617667198181, 5, 19.32940568200138, 38, 138558,                                         138558, 62.080379486083984, 1196.8017578125
1560, -3794.411098718643, 2, 30.042082371001015, 59, 138617,                                         138617, 59.562469482421875, 1194.1173095703125
1561, 2242.992572426796, 1, 20.431415235987515, 40, 138657,                                         138657, 60.157958984375, 1193.9617919921875
1562, -3231.781597137451, 2, 17.43053911899915, 34, 138691,                                         138691, 56.97914505004883, 1190.2835693359375
1563, -3186.1575177907944, 2, 29.539318725001067, 58, 138749,                                         138749, 54.72831726074219, 1191.8570556640625
1564, -3522.037669658661, 2, 18.39130149599805, 36, 138785,                                         138785, 62.71930694580078, 1195.138427734375
1565, 2084.8365665078163, 1, 22.965913389998605, 45, 138830,                                         138830, 57.31766128540039, 1191.193115234375
1566, 1972.8894301652908, 1, 18.31324282499554, 36, 138866,                                         138866, 57.71626663208008, 1194.6162109375
1567, 1885.4696337878704, 1, 40.88633124799526, 80, 138946,                                         138946, 57.30219268798828, 1194.572998046875
1568, -3053.6159596443176, 2, 22.58777594300045, 44, 138990,                                         138990, 54.99601745605469, 1194.504150390625
1569, -2811.7007618546486, 2, 21.375735178997274, 42, 139032,                                         139032, 65.06805419921875, 1193.7410888671875
1570, 1967.09826618433, 1, 22.60217892799119, 44, 139076,                                         139076, 56.29765319824219, 1193.3692626953125
1571, -4073.179976940155, 2, 20.42115386899968, 40, 139116,                                         139116, 62.02799606323242, 1193.3560791015625
1572, 2316.2366447895765, 1, 15.396033363998868, 30, 139146,                                         139146, 62.95456314086914, 1197.7264404296875
1573, 1048.0284990521614, 1, 45.94335930798843, 90, 139236,                                         139236, 60.757808685302734, 1194.2120361328125
1574, -4515.165092945099, 2, 33.70597896700201, 66, 139302,                                         139302, 55.129302978515625, 1196.4404296875
1575, 2294.123540364206, 1, 18.96528269299597, 37, 139339,                                         139339, 69.0227279663086, 1191.012939453125
1576, 1846.7585483789444, 1, 23.44379206499434, 46, 139385,                                         139385, 67.54486083984375, 1190.475341796875
1577, 1991.5939685106277, 1, 22.383834623993607, 44, 139429,                                         139429, 61.28504943847656, 1193.997314453125
1578, 1846.9430755376816, 1, 26.487910249998095, 52, 139481,                                         139481, 53.22257995605469, 1184.577880859375
1579, 1265.7642192840576, 1, 16.389741032005986, 32, 139513,                                         139513, 72.98385620117188, 1192.079833984375
1580, 1885.1272310763597, 1, 18.36333335400559, 36, 139549,                                         139549, 57.93534469604492, 1190.5408935546875
1581, -3611.50835108757, 2, 43.91782553300436, 86, 139635,                                         139635, 64.47123718261719, 1186.469970703125
1582, -2653.8858700990677, 2, 19.34681296699273, 38, 139673,                                         139673, 58.41144943237305, 1188.5712890625
1583, 1945.9063096046448, 1, 15.394494142994517, 30, 139703,                                         139703, 60.58182907104492, 1185.7342529296875
1584, 2058.036114960909, 1, 20.987580275992514, 41, 139744,                                         139744, 61.87002182006836, 1187.6041259765625
1585, 1948.3469301462173, 1, 17.822908290007035, 35, 139779,                                         139779, 59.29350662231445, 1187.8359375
1586, -4219.632264137268, 2, 44.40152245599893, 87, 139866,                                         139866, 59.99081802368164, 1188.736083984375
1587, -1262.4462523460388, 5, 16.772062099989853, 33, 139899,                                         139899, 56.09414291381836, 1189.9613037109375
1588, 1837.1149055063725, 1, 27.55269042099826, 54, 139953,                                         139953, 65.10367584228516, 1187.920166015625
1589, 1059.1210581599735, 1, 42.0228270360094, 82, 140035,                                         140035, 60.23688888549805, 1182.2137451171875
1590, -3019.2940450906754, 5, 43.32910923800955, 85, 140120,                                         140120, 65.02011108398438, 1183.89599609375
1591, 1864.395348072052, 1, 15.32475075100956, 30, 140150,                                         140150, 67.43647003173828, 1177.159912109375
1592, -3158.144783884287, 2, 25.989583239002968, 51, 140201,                                         140201, 59.860816955566406, 1182.6151123046875
1593, -3319.276148557663, 2, 20.982776060001925, 41, 140242,                                         140242, 68.8968505859375, 1186.4971923828125
1594, -3439.9132202863693, 2, 20.42032898000616, 40, 140282,                                         140282, 64.63169860839844, 1181.0203857421875
1595, 1966.6006994247437, 1, 15.31891823100159, 30, 140312,                                         140312, 56.1373291015625, 1185.70166015625
1596, 1780.183777465485, 1, 30.00791463900532, 59, 140371,                                         140371, 64.33906555175781, 1179.1844482421875
1597, -3729.027213871479, 2, 50.424099732001196, 99, 140470,                                         140470, 63.251155853271484, 1183.3414306640625
1598, -2673.109338283539, 2, 15.818543422006769, 31, 140501,                                         140501, 53.675254821777344, 1174.2928466796875
1599, -3430.404761314392, 2, 16.824909716000548, 33, 140534,                                         140534, 59.37237548828125, 1178.8365478515625
1600, -3947.1231269836426, 2, 28.11309130700829, 55, 140589,                                         140589, 60.36172866821289, 1179.4569091796875
1601, 2100.444329947233, 1, 23.965766267006984, 47, 140636,                                         140636, 64.18309783935547, 1181.95849609375
1602, -3078.939792394638, 2, 22.414762326996424, 44, 140680,                                         140680, 58.43874740600586, 1179.8824462890625
1603, -3124.804460644722, 2, 22.041485633992124, 43, 140723,                                         140723, 62.62385940551758, 1180.01220703125
1604, -3016.6750735640526, 2, 19.414089302998036, 38, 140761,                                         140761, 58.225669860839844, 1182.4599609375
1605, 1425.2580852359533, 1, 39.25674816200626, 77, 140838,                                         140838, 61.17068862915039, 1182.7247314453125
1606, -3599.042004585266, 2, 16.762008560996037, 33, 140871,                                         140871, 67.15152740478516, 1176.0194091796875
1607, -1483.2726331353188, 5, 30.17877855799452, 59, 140930,                                         140930, 59.67056655883789, 1178.921630859375
1608, -4423.952305674553, 2, 35.18545382498996, 69, 140999,                                         140999, 60.63085174560547, 1177.8773193359375
1609, 2038.2874269485474, 1, 15.83181218500249, 31, 141030,                                         141030, 56.908668518066406, 1178.15478515625
1610, 2230.5615820884705, 1, 16.890693278008257, 33, 141063,                                         141063, 61.55132293701172, 1173.030029296875
1611, -3739.274236679077, 2, 31.630027218008763, 62, 141125,                                         141125, 70.15257263183594, 1176.1932373046875
1612, -3034.326880097389, 2, 16.96831711199775, 33, 141158,                                         141158, 52.422000885009766, 1179.7568359375
1613, 2053.3195662498474, 1, 19.358047845991678, 38, 141196,                                         141196, 64.25886535644531, 1184.826171875
1614, -2742.861213684082, 5, 15.376174780001747, 30, 141226,                                         141226, 55.20108413696289, 1175.84716796875
1615, 2261.2644618294435, 1, 15.276470775002963, 30, 141256,                                         141256, 61.77595138549805, 1174.7723388671875
1616, 2153.4485543742776, 1, 15.293071355001302, 30, 141286,                                         141286, 57.38462829589844, 1174.6822509765625
1617, -3976.067789077759, 2, 15.316596942997421, 30, 141316,                                         141316, 62.176124572753906, 1176.759033203125
1618, 2108.713378543034, 1, 15.355444251006702, 30, 141346,                                         141346, 58.64993667602539, 1175.01611328125
1619, -4184.401417732239, 2, 17.963427066992153, 35, 141381,                                         141381, 54.73724365234375, 1178.302978515625
1620, 2341.7370313704014, 1, 15.807094638003036, 31, 141412,                                         141412, 60.270511627197266, 1176.7587890625
1621, -2015.4761233329773, 5, 34.787951043006615, 68, 141480,                                         141480, 56.42942428588867, 1176.2137451171875
1622, -3250.657448530197, 2, 22.502787529010675, 44, 141524,                                         141524, 57.222782135009766, 1172.45361328125
1623, 1980.0592151880264, 1, 21.456013554998208, 42, 141566,                                         141566, 67.80011749267578, 1178.426025390625
1624, 2046.5917827747762, 1, 22.43819797800097, 44, 141610,                                         141610, 59.139259338378906, 1168.84326171875
1625, -1633.5638696551323, 5, 39.288792585997726, 77, 141687,                                         141687, 62.19096374511719, 1171.802734375
1626, 2206.084656447172, 1, 15.442156969991629, 30, 141717,                                         141717, 65.71450805664062, 1167.884765625
1627, -4554.3401527404785, 2, 16.35369515400089, 32, 141749,                                         141749, 63.38626480102539, 1166.29833984375
1628, 2289.3515686392784, 1, 15.377281187000335, 30, 141779,                                         141779, 55.50342559814453, 1173.4376220703125
1629, 1636.9335454404354, 1, 34.08400873201026, 67, 141846,                                         141846, 59.11214828491211, 1173.5208740234375
1630, 1557.7775087952614, 1, 26.092997287996695, 51, 141897,                                         141897, 57.450496673583984, 1173.0772705078125
1631, -3062.076771259308, 2, 16.79195072699804, 33, 141930,                                         141930, 53.846275329589844, 1175.1236572265625
1632, -3129.430259346962, 2, 15.860612256001332, 31, 141961,                                         141961, 60.27656555175781, 1169.100341796875
1633, 1112.6346525549889, 1, 37.738365230005, 74, 142035,                                         142035, 59.451995849609375, 1168.8956298828125
1634, -3063.509485244751, 2, 15.829901710996637, 31, 142066,                                         142066, 66.65811157226562, 1167.8349609375
1635, 2343.7323593348265, 1, 15.318114709996735, 30, 142096,                                         142096, 60.7781982421875, 1172.3839111328125
1636, -2866.5197682380676, 2, 15.93583129599574, 31, 142127,                                         142127, 69.13340759277344, 1171.00146484375
1637, 1515.4894862771034, 1, 31.14627293200465, 61, 142188,                                         142188, 64.82429504394531, 1167.8115234375
1638, 883.3961118012667, 1, 50.07023887799005, 98, 142286,                                         142286, 62.2449836730957, 1172.7691650390625
1639, 1556.5242466069758, 1, 44.88882362800359, 88, 142374,                                         142374, 60.848388671875, 1164.89697265625
1640, 2315.8223561793566, 1, 16.925296346991672, 33, 142407,                                         142407, 59.14940643310547, 1170.6690673828125
1641, 1118.156733747106, 1, 47.4164706159936, 93, 142500,                                         142500, 63.03399658203125, 1167.8748779296875
1642, -4748.443616390228, 2, 26.498598564998247, 52, 142552,                                         142552, 63.75149917602539, 1165.90869140625
1643, 2333.652798909694, 1, 15.458524585992564, 30, 142582,                                         142582, 56.01438903808594, 1171.8052978515625
1644, -4125.3921528458595, 2, 32.60371591099829, 64, 142646,                                         142646, 66.69119262695312, 1165.054931640625
1645, 1664.3240033388138, 1, 22.529345739996643, 44, 142690,                                         142690, 57.79764175415039, 1168.6629638671875
1646, 643.3922780752182, 1, 38.27740981099487, 75, 142765,                                         142765, 62.52671813964844, 1166.54150390625
1647, 1725.7660858631134, 1, 29.050200803991174, 57, 142822,                                         142822, 61.033119201660156, 1165.706787109375
